raw - raw,raw - raw
Raman Shift,Intensity
Raw Data x cm-1,Raw Data y a. u.
param: nan,param: nan
raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt,raw data from C:\01_Code\ECPypsi_v0.7\data\raw\01_561nm_300g_5x3_mit1800_Toluol..txt
2157.863,662.0
2159.995,663.333333333333
2162.126,669.333333333333
2164.257,671.666666666667
2166.388,661.0
2168.517,676.333333333333
2170.647,665.0
2172.775,673.0
2174.903,674.333333333333
2177.031,681.333333333333
2179.157,662.0
2181.284,674.333333333333
2183.409,680.666666666667
2185.534,676.666666666667
2187.659,678.0
2189.783,671.0
2191.906,663.333333333333
2194.029,666.333333333333
2196.151,682.0
2198.272,665.666666666667
2200.393,663.666666666667
2202.514,666.0
2204.633,669.666666666667
2206.753,675.666666666667
2208.871,675.0
2210.989,675.0
2213.107,664.0
2215.223,674.666666666667
2217.34,668.333333333333
2219.455,666.0
2221.57,660.666666666667
2223.685,655.666666666667
2225.799,674.0
2227.912,670.0
2230.025,670.666666666667
2232.137,675.666666666667
2234.249,659.333333333333
2236.36,660.333333333333
2238.47,662.0
2240.58,670.333333333333
2242.689,673.0
2244.798,665.333333333333
2246.906,661.666666666667
2249.013,668.333333333333
2251.12,667.0
2253.227,665.333333333333
2255.332,675.0
2257.438,668.0
2259.542,666.333333333333
2261.646,679.666666666667
2263.75,676.666666666667
2265.852,671.333333333333
2267.955,674.0
2270.056,657.0
2272.157,669.666666666667
2274.258,670.0
2276.358,666.666666666667
2278.457,676.0
2280.556,657.333333333333
2282.654,663.333333333333
2284.752,661.666666666667
2286.849,677.0
2288.946,670.0
2291.041,672.333333333333
2293.137,660.666666666667
2295.232,673.666666666667
2297.326,664.0
2299.419,669.333333333333
2301.512,665.666666666667
2303.605,674.0
2305.697,663.0
2307.788,660.0
2309.879,677.333333333333
2311.969,676.0
2314.058,669.333333333333
2316.147,666.0
2318.236,687.333333333333
2320.324,663.333333333333
2322.411,671.0
2324.498,669.0
2326.584,663.333333333333
2328.669,672.333333333333
2330.754,679.666666666667
2332.839,665.333333333333
2334.923,655.666666666667
2337.006,662.0
2339.089,654.666666666667
2341.171,656.333333333333
2343.252,654.333333333333
2345.333,664.0
2347.414,658.0
